330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m),533_SWE (m),684_SWE (m),814_SWE (m),896_SWE (m),1118_SWE (m),1145_SWE (m)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00508,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00508,0.00254,0.00508,0.00508,0.0,0.00254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00508,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00254,0.00254,0.0,0.0,0.0,0.00254
0.0,0.0,0.0,0.0,0.00254,0.00254,0.00508,0.0,0.0,0.00254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00508,0.00254,0.00508,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02286,0.0254,0.02286,0.01016,0.02286,0.0254,0.0254,0.02286,0.0152399999999999,0.0152399999999999
0.02286,0.0304799999999999,0.02794,0.01016,0.02794,0.0304799999999999,0.0304799999999999,0.0304799999999999,0.01016,0.0177799999999999
0.02794,0.03302,0.0304799999999999,0.0127,0.0304799999999999,0.0304799999999999,0.03302,0.0304799999999999,0.00508,0.02032
0.02286,0.03302,0.0304799999999999,0.0127,0.02794,0.02794,0.03302,0.0304799999999999,0.0,0.0177799999999999
0.02032,0.03302,0.0304799999999999,0.0127,0.0254,0.02286,0.0304799999999999,0.0304799999999999,0.0,0.0152399999999999
0.02032,0.0355599999999999,0.03302,0.0127,0.02286,0.02032,0.0304799999999999,0.0304799999999999,0.0,0.0152399999999999
0.02286,0.0355599999999999,0.03302,0.0127,0.02032,0.02032,0.0304799999999999,0.0304799999999999,0.0,0.0152399999999999
0.02286,0.0355599999999999,0.03302,0.0127,0.0177799999999999,0.0127,0.0304799999999999,0.0304799999999999,0.0,0.0152399999999999
0.02286,0.04064,0.0380999999999999,0.0127,0.02032,0.02032,0.0380999999999999,0.0355599999999999,0.00254,0.02032
0.02794,0.04572,0.04064,0.0127,0.02286,0.02286,0.04064,0.0380999999999999,0.0076199999999999,0.0254
0.02794,0.04826,0.04064,0.0127,0.0355599999999999,0.03302,0.05588,0.04826,0.0076199999999999,0.0304799999999999
0.02794,0.0508,0.04572,0.0127,0.0355599999999999,0.03302,0.05588,0.04826,0.0076199999999999,0.0304799999999999
0.02794,0.05588,0.04826,0.0127,0.0355599999999999,0.03302,0.05588,0.04826,0.0076199999999999,0.0304799999999999
0.02794,0.05588,0.04826,0.0127,0.0355599999999999,0.03302,0.05588,0.04826,0.00254,0.0304799999999999
0.02794,0.05588,0.04826,0.0127,0.0355599999999999,0.03302,0.05588,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0355599999999999,0.03302,0.05588,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0355599999999999,0.03302,0.05588,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0355599999999999,0.03302,0.05588,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0355599999999999,0.02794,0.05334,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0304799999999999,0.0254,0.05334,0.04826,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0152399999999999,0.0254,0.0508,0.04572,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.00508,0.0254,0.0508,0.04572,0.0,0.0304799999999999
0.02794,0.05588,0.04826,0.0177799999999999,0.0,0.02286,0.0508,0.04572,0.0,0.0304799999999999
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.02032,0.0508,0.04572,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.02032,0.0508,0.04572,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.02032,0.0508,0.04572,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.02032,0.0508,0.04572,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.0152399999999999,0.0508,0.04064,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.0127,0.0508,0.0380999999999999,0.0,0.02794
0.0355599999999999,0.05588,0.04826,0.0177799999999999,0.0,0.0127,0.0508,0.0380999999999999,0.0,0.02794
0.0355599999999999,0.0584199999999999,0.04826,0.0177799999999999,0.0,0.0076199999999999,0.0508,0.03302,0.0,0.02794
0.0355599999999999,0.0584199999999999,0.04826,0.02286,0.0,0.0076199999999999,0.0508,0.0254,0.0,0.02794
0.0380999999999999,0.0635,0.0584199999999999,0.02794,0.00508,0.0127,0.0635,0.0355599999999999,0.00508,0.03302
0.0380999999999999,0.0635,0.0584199999999999,0.02794,0.00508,0.0127,0.06858,0.0380999999999999,0.00508,0.03302
0.0380999999999999,0.0635,0.0584199999999999,0.02794,0.00508,0.0127,0.06858,0.0380999999999999,0.00508,0.03302
0.0380999999999999,0.0635,0.0584199999999999,0.02794,0.00508,0.0127,0.06858,0.0380999999999999,0.00508,0.03302
0.0380999999999999,0.0635,0.0584199999999999,0.02794,0.00508,0.0127,0.06858,0.0380999999999999,0.00508,0.03302
0.0508,0.0838199999999999,0.0736599999999999,0.03302,0.0254,0.02032,0.0736599999999999,0.0431799999999999,0.0127,0.0380999999999999
0.0508,0.0838199999999999,0.0761999999999999,0.03302,0.0254,0.02032,0.0736599999999999,0.0431799999999999,0.0127,0.0380999999999999
0.05334,0.09906,0.08128,0.0355599999999999,0.05588,0.0254,0.0838199999999999,0.05334,0.0177799999999999,0.04572
0.06604,0.1143,0.09398,0.04826,0.0736599999999999,0.04572,0.10922,0.0736599999999999,0.03302,0.0635
0.0888999999999999,0.1397,0.1143,0.0711199999999999,0.0888999999999999,0.06604,0.13716,0.1016,0.0431799999999999,0.07874
0.0888999999999999,0.1397,0.1143,0.0711199999999999,0.0888999999999999,0.0711199999999999,0.13716,0.1016,0.0431799999999999,0.07874
0.0888999999999999,0.14478,0.1219199999999999,0.0736599999999999,0.0888999999999999,0.0711199999999999,0.13716,0.1016,0.0431799999999999,0.07874
0.0838199999999999,0.14478,0.1219199999999999,0.0736599999999999,0.0888999999999999,0.0711199999999999,0.13716,0.1016,0.0431799999999999,0.07874
0.0838199999999999,0.14478,0.1219199999999999,0.0736599999999999,0.0888999999999999,0.0711199999999999,0.13716,0.1016,0.0431799999999999,0.07874
0.0838199999999999,0.1473199999999999,0.12446,0.0736599999999999,0.0888999999999999,0.0761999999999999,0.1473199999999999,0.1041399999999999,0.0431799999999999,0.08128
0.08128,0.1473199999999999,0.127,0.0736599999999999,0.09144,0.07874,0.14986,0.10922,0.05334,0.0888999999999999
0.08128,0.1473199999999999,0.127,0.0736599999999999,0.09144,0.07874,0.14986,0.10922,0.05334,0.0888999999999999
0.08128,0.1473199999999999,0.127,0.0736599999999999,0.09144,0.07874,0.1523999999999999,0.10922,0.05334,0.0888999999999999
0.09652,0.15748,0.13716,0.08128,0.1041399999999999,0.09144,0.17018,0.1168399999999999,0.0584199999999999,0.09398
0.09652,0.15748,0.1397,0.08128,0.1041399999999999,0.09144,0.17018,0.1168399999999999,0.0584199999999999,0.09398
0.09652,0.15748,0.1422399999999999,0.08128,0.1041399999999999,0.09144,0.17018,0.1168399999999999,0.0584199999999999,0.09398
0.09652,0.15748,0.14478,0.08128,0.1041399999999999,0.09144,0.17018,0.1168399999999999,0.0584199999999999,0.09398
0.11938,0.1777999999999999,0.16256,0.09906,0.13462,0.1168399999999999,0.18796,0.1523999999999999,0.0761999999999999,0.11176
0.127,0.18542,0.1676399999999999,0.1041399999999999,0.1473199999999999,0.12446,0.2057399999999999,0.1651,0.0838199999999999,0.1143
0.13716,0.2032,0.18288,0.1219199999999999,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18542,0.1219199999999999,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18542,0.1219199999999999,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18796,0.12446,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18796,0.127,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18796,0.127,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.13716,0.2057399999999999,0.18796,0.127,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.1422399999999999,0.2057399999999999,0.18796,0.127,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.1422399999999999,0.2057399999999999,0.18796,0.127,0.1651,0.14478,0.2158999999999999,0.18796,0.09398,0.12446
0.1422399999999999,0.2057399999999999,0.18796,0.12954,0.1651,0.14478,0.21844,0.18796,0.09652,0.12446
0.14478,0.21082,0.1905,0.13462,0.17018,0.1473199999999999,0.22606,0.19304,0.09906,0.127
0.14986,0.2158999999999999,0.19812,0.1397,0.1727199999999999,0.16002,0.2336799999999999,0.20066,0.1016,0.12954
0.14986,0.2158999999999999,0.19812,0.1397,0.1727199999999999,0.16002,0.2336799999999999,0.20066,0.1016,0.12954
0.14986,0.2158999999999999,0.19812,0.1397,0.1727199999999999,0.16002,0.2336799999999999,0.20066,0.1016,0.12954
0.14986,0.2158999999999999,0.19812,0.1397,0.1727199999999999,0.16002,0.2336799999999999,0.20066,0.1016,0.12954
0.14986,0.2158999999999999,0.19812,0.1422399999999999,0.17526,0.16256,0.23622,0.20066,0.1016,0.13208
0.14986,0.2158999999999999,0.20066,0.1473199999999999,0.17526,0.16256,0.23622,0.20066,0.1016,0.13208
0.14986,0.22352,0.2057399999999999,0.14986,0.17526,0.16256,0.23622,0.2032,0.1016,0.13208
0.1676399999999999,0.2311399999999999,0.21336,0.16256,0.19558,0.1803399999999999,0.2463799999999999,0.2158999999999999,0.1143,0.1473199999999999
0.1676399999999999,0.2336799999999999,0.21336,0.16256,0.20066,0.18288,0.24892,0.21844,0.1143,0.14986
0.1676399999999999,0.2336799999999999,0.21336,0.16256,0.20066,0.18288,0.24892,0.21844,0.1143,0.14986
0.1676399999999999,0.2336799999999999,0.21336,0.16256,0.20066,0.18288,0.24892,0.21844,0.1143,0.14986
0.1676399999999999,0.2336799999999999,0.21336,0.16256,0.2057399999999999,0.18288,0.254,0.22352,0.1168399999999999,0.14986
0.1676399999999999,0.23622,0.21844,0.1651,0.2057399999999999,0.18288,0.254,0.22352,0.1168399999999999,0.14986
0.1676399999999999,0.23622,0.21844,0.1651,0.2057399999999999,0.18288,0.254,0.22352,0.1168399999999999,0.14986
0.1727199999999999,0.2413,0.2209799999999999,0.1676399999999999,0.21336,0.1905,0.25654,0.2286,0.11938,0.1523999999999999
0.1727199999999999,0.2463799999999999,0.22606,0.17018,0.2209799999999999,0.19812,0.26416,0.2336799999999999,0.1219199999999999,0.15494
0.1727199999999999,0.24892,0.22606,0.17018,0.2209799999999999,0.19812,0.26416,0.2336799999999999,0.1219199999999999,0.15494
0.1905,0.25908,0.2336799999999999,0.1803399999999999,0.2286,0.21082,0.2794,0.2463799999999999,0.127,0.16002
0.19558,0.26162,0.23622,0.18542,0.2336799999999999,0.21844,0.28956,0.25146,0.127,0.16256
0.2032,0.27686,0.2463799999999999,0.19304,0.24892,0.22606,0.2946399999999999,0.25654,0.13208,0.17018
0.2032,0.2794,0.24892,0.19558,0.25654,0.23622,0.2971799999999999,0.26162,0.13462,0.1727199999999999
0.2032,0.2819399999999999,0.25146,0.19812,0.25654,0.23622,0.29972,0.26416,0.13462,0.1727199999999999
0.2057399999999999,0.2844799999999999,0.25146,0.20066,0.25654,0.23622,0.29972,0.26416,0.13462,0.17526
0.21336,0.2971799999999999,0.26162,0.21082,0.2717799999999999,0.25654,0.3175,0.2794,0.1422399999999999,0.18288
0.21336,0.29972,0.26416,0.21082,0.2717799999999999,0.25654,0.3175,0.2794,0.1422399999999999,0.18288
0.21844,0.29972,0.2667,0.21082,0.2717799999999999,0.25654,0.3175,0.2794,0.1422399999999999,0.18288
0.21844,0.30226,0.26924,0.21336,0.2717799999999999,0.25654,0.3175,0.2794,0.1422399999999999,0.18288
0.2209799999999999,0.30734,0.2717799999999999,0.21844,0.27432,0.25654,0.32512,0.2819399999999999,0.1422399999999999,0.18542
0.22606,0.31242,0.27432,0.2209799999999999,0.2794,0.26416,0.3352799999999999,0.2920999999999999,0.1473199999999999,0.18796
0.22606,0.31242,0.27432,0.2209799999999999,0.2819399999999999,0.2667,0.33782,0.2920999999999999,0.1473199999999999,0.18796
0.2286,0.3175,0.27432,0.22606,0.28702,0.2717799999999999,0.3429,0.2946399999999999,0.14986,0.1905
0.2286,0.3175,0.27432,0.22606,0.28702,0.2717799999999999,0.3429,0.2946399999999999,0.14986,0.1905
0.23622,0.32258,0.2794,0.2311399999999999,0.2920999999999999,0.2794,0.35052,0.30226,0.1523999999999999,0.19304
0.24892,0.3302,0.2819399999999999,0.23876,0.2946399999999999,0.2844799999999999,0.3581399999999999,0.3047999999999999,0.15748,0.19558
0.24892,0.3302,0.2819399999999999,0.23876,0.2971799999999999,0.2844799999999999,0.3581399999999999,0.3047999999999999,0.15748,0.19812
0.24892,0.3302,0.2819399999999999,0.23876,0.29972,0.28702,0.3606799999999999,0.30734,0.15748,0.19812
0.24892,0.3302,0.2819399999999999,0.23876,0.29972,0.28702,0.3606799999999999,0.30734,0.16002,0.19812
0.25146,0.33274,0.2844799999999999,0.2413,0.29972,0.28702,0.36322,0.30734,0.16002,0.19812
0.25146,0.33274,0.2844799999999999,0.2413,0.29972,0.28702,0.36322,0.30734,0.16002,0.19812
0.25146,0.33274,0.2844799999999999,0.2413,0.29972,0.28702,0.36322,0.30734,0.16002,0.19812
0.25654,0.33782,0.28702,0.2463799999999999,0.30734,0.29972,0.36576,0.31242,0.16256,0.20066
0.25654,0.33782,0.28702,0.2463799999999999,0.30734,0.29972,0.36576,0.31242,0.16256,0.20066
0.25908,0.3429,0.2946399999999999,0.2463799999999999,0.30988,0.30226,0.3682999999999999,0.31496,0.1651,0.20066
0.2819399999999999,0.36576,0.30734,0.2667,0.33782,0.3429,0.39624,0.3479799999999999,0.1676399999999999,0.21844
0.30226,0.37846,0.3175,0.2819399999999999,0.3581399999999999,0.381,0.4114799999999999,0.38354,0.1676399999999999,0.2286
0.30226,0.37846,0.3175,0.2819399999999999,0.3606799999999999,0.381,0.4114799999999999,0.38354,0.17526,0.2286
0.30226,0.37846,0.3175,0.2819399999999999,0.3606799999999999,0.381,0.4114799999999999,0.38354,0.17526,0.2286
0.30226,0.37846,0.3175,0.2819399999999999,0.3606799999999999,0.381,0.41402,0.38354,0.17526,0.2286
0.30226,0.381,0.32004,0.2819399999999999,0.3606799999999999,0.381,0.4165599999999999,0.38608,0.17526,0.2286
0.30226,0.381,0.32004,0.2844799999999999,0.3606799999999999,0.381,0.4165599999999999,0.38608,0.17526,0.2286
0.30226,0.381,0.32004,0.2844799999999999,0.3606799999999999,0.381,0.4165599999999999,0.38608,0.17526,0.2286
0.3047999999999999,0.381,0.32004,0.2844799999999999,0.3606799999999999,0.381,0.4165599999999999,0.38608,0.17526,0.2286
0.3047999999999999,0.381,0.32004,0.2844799999999999,0.36322,0.381,0.4165599999999999,0.38608,0.17526,0.2286
0.31242,0.40132,0.33274,0.30226,0.38354,0.39624,0.43688,0.40386,0.1803399999999999,0.2413
0.31242,0.40386,0.3352799999999999,0.30226,0.38354,0.39624,0.43688,0.40386,0.1803399999999999,0.2413
0.31242,0.40386,0.3352799999999999,0.30226,0.38354,0.39624,0.43688,0.40386,0.1803399999999999,0.2413
0.31242,0.40386,0.3352799999999999,0.30226,0.38354,0.39624,0.43688,0.40386,0.1803399999999999,0.2413
0.3175,0.40386,0.33782,0.30226,0.38354,0.39624,0.43942,0.40386,0.1803399999999999,0.2413
0.3175,0.40386,0.33782,0.30226,0.38354,0.39624,0.43942,0.4064,0.1803399999999999,0.2413
0.3175,0.40386,0.33782,0.30226,0.38354,0.39624,0.43942,0.4064,0.1803399999999999,0.2413
0.32004,0.40386,0.33782,0.30226,0.38354,0.39624,0.43942,0.4064,0.1803399999999999,0.2413
0.32004,0.40386,0.33782,0.30226,0.39116,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.32004,0.40386,0.33782,0.30226,0.3937,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.32766,0.40386,0.33782,0.3047999999999999,0.3937,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.32766,0.40894,0.33782,0.3047999999999999,0.3937,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.32766,0.40894,0.33782,0.3047999999999999,0.3937,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.32766,0.40894,0.33782,0.3047999999999999,0.3937,0.3987799999999999,0.4419599999999999,0.4064,0.18288,0.2413
0.33274,0.4165599999999999,0.3479799999999999,0.31242,0.3987799999999999,0.40894,0.45212,0.41402,0.18796,0.2463799999999999
0.33274,0.4165599999999999,0.3479799999999999,0.31242,0.3987799999999999,0.40894,0.45212,0.41402,0.18796,0.2463799999999999
0.33274,0.4191,0.3479799999999999,0.31242,0.3987799999999999,0.40894,0.45212,0.41402,0.18796,0.2463799999999999
0.33274,0.4241799999999999,0.3479799999999999,0.31242,0.3987799999999999,0.40894,0.45212,0.41402,0.18288,0.2463799999999999
0.33274,0.4241799999999999,0.3479799999999999,0.31242,0.3987799999999999,0.40894,0.45212,0.41402,0.1777999999999999,0.2463799999999999
0.33274,0.42672,0.3479799999999999,0.3175,0.3987799999999999,0.40894,0.45212,0.4114799999999999,0.1727199999999999,0.2463799999999999
0.3352799999999999,0.42672,0.35306,0.3175,0.3987799999999999,0.40894,0.45212,0.40132,0.1676399999999999,0.2463799999999999
0.35052,0.4419599999999999,0.36322,0.3352799999999999,0.41402,0.4191,0.47244,0.40894,0.15748,0.24892
0.35052,0.4445,0.36322,0.33782,0.41402,0.4191,0.47752,0.4064,0.15494,0.24892
0.35052,0.44704,0.36322,0.34036,0.41402,0.4191,0.4826,0.4064,0.14986,0.25654
0.35052,0.44704,0.36576,0.34036,0.41402,0.4191,0.4826,0.4064,0.1422399999999999,0.25654
0.3555999999999999,0.44704,0.36576,0.34036,0.41402,0.4191,0.4876799999999999,0.4064,0.13462,0.25654
0.3581399999999999,0.44958,0.3682999999999999,0.3454399999999999,0.4114799999999999,0.41402,0.4952999999999999,0.40386,0.13716,0.25908
0.3581399999999999,0.44958,0.3682999999999999,0.3429,0.3987799999999999,0.40386,0.5054599999999999,0.40132,0.11176,0.25146
0.3555999999999999,0.44958,0.3682999999999999,0.33782,0.381,0.39116,0.5054599999999999,0.3987799999999999,0.09398,0.24892
0.3555999999999999,0.44958,0.3682999999999999,0.33274,0.381,0.38608,0.5054599999999999,0.39116,0.0888999999999999,0.24892
0.3555999999999999,0.44958,0.3682999999999999,0.32512,0.36322,0.37846,0.5054599999999999,0.38608,0.0635,0.2438399999999999
0.36576,0.4572,0.37084,0.3302,0.37084,0.38862,0.51816,0.3987799999999999,0.06604,0.25146
0.36576,0.45974,0.37338,0.3302,0.381,0.39624,0.52832,0.40894,0.06858,0.25654
0.37338,0.4673599999999999,0.37846,0.3302,0.38354,0.40132,0.53594,0.4114799999999999,0.06858,0.25654
0.37338,0.4699,0.381,0.33274,0.38862,0.4064,0.53594,0.4114799999999999,0.05334,0.26162
0.37338,0.47244,0.381,0.33274,0.3987799999999999,0.4064,0.53594,0.4114799999999999,0.04064,0.2667
0.37338,0.47752,0.38608,0.3302,0.40132,0.4064,0.53848,0.4191,0.0304799999999999,0.2667
0.381,0.48514,0.39116,0.33274,0.43688,0.4064,0.5461,0.4317999999999999,0.0304799999999999,0.28702
0.39624,0.5003799999999999,0.40894,0.34036,0.4572,0.4241799999999999,0.5613400000000001,0.45212,0.0355599999999999,0.30226
